city,area,name,address,rating,total_ratings,maps_link,category
Gumla,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Gumla,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Gumla,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Gumla,Thana Rd,Ashok optical,"Thana Rd, Gumla, Jharkhand 835207, India",4.8,110,https://www.google.com/maps/place/?q=place_id:ChIJG4gInxjpijkRmpPqGjnB_MA,optical
Gumla,Link Rd,"Titan Eye+ at Link Road, Bilaspur (Buy 1 Get 1 Free)","Link Rd, opp. V. R Plaza, beside Srikant Verma Marg, Turning, Bilaspur, Vidya Nagar, Chhattisgarh 495004, India",4.9,3068,https://www.google.com/maps/place/?q=place_id:ChIJc71t-RULKDoRCUTUgIDQSi8,optical
Gumla,Brindavan Plaza,"Titan Eye+ at Udit Nagar, Rourkela (Buy 1 Get 1 Free)","Brindavan Plaza, Main Rd, near Civil Court, Udit Nagar, Rourkela, Odisha 769012, India",4.8,748,https://www.google.com/maps/place/?q=place_id:ChIJNYeyaBUZIDoRt_CFuBJ1DDw,optical
Gumla,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Gumla,Shop no 5& 32,"Titan Eye+ at Bank More, Dhanbad (Buy 1 Get 1 Free)","Shop no 5& 32, Shanti Bhawan, next to Titan World, Bank More, Dhanbad, Jharkhand 826007, India",4.9,2415,https://www.google.com/maps/place/?q=place_id:ChIJLUwF9jKj9jkRaiQTy7UthRg,optical
Gumla,Upper ground floor,"Titan Eye+ at Saraidhela, Dhanbad (Buy 1 Get 1 Free)","Upper ground floor, Capital Mall, opposite Bigbazar, Chanakya Nagar, Saraidhella, Jharkhand 826007, India",4.9,1353,https://www.google.com/maps/place/?q=place_id:ChIJSdMQ52O99jkRdHLfwlYnjn4,optical
Gumla,Palkot Rd,Gumla Optics,"Palkot Rd, azad basti, Gumla, Jharkhand 835207, India",4.9,16,https://www.google.com/maps/place/?q=place_id:ChIJFRGlMuHpijkRRoP7lealux0,optical
Sahibganj,National Highway 33,Best Optical,"National Highway 33, TAMTAM STAND, Dr Rajendra Prasad Rd, opposite KALI MANDIR, Sahibganj, Jharkhand 816109, India",5,3,https://www.google.com/maps/place/?q=place_id:ChIJp3XpDlGZ-jkRdnFgg5kX-0M,optical
Sahibganj,Dr Rajendra Prasad Rd,City optical,"Dr Rajendra Prasad Rd, near Swastik gas agency, near dall kunwa, Sahibganj, Jharkhand 816109, India",5,6,https://www.google.com/maps/place/?q=place_id:ChIJ_4W8Hx-Z-jkRiyzeWY-2EMQ,optical
Sahibganj,Beside Tanishq Showroom,"Titan Eye+ at Access Road, Deoghar (Buy 1 Get 1 Free)","Beside Tanishq Showroom, Nr. Tower Chowk Dist, Deoghar, Jharkhand 814112, India",4.9,3444,https://www.google.com/maps/place/?q=place_id:ChIJ8f___yYW8TkRsGUN78gfqwg,optical
Sahibganj,Titan Eye +,"Titan Eye+ at Station Road, Dumka (Buy 1 Get 1 Free)","Titan Eye +, Bhagalpur Rd, opposite Havells Gallery, Dumka, Jharkhand 814101, India",4.9,479,https://www.google.com/maps/place/?q=place_id:ChIJ1wNWSKy38DkRzgCJgVB-SIk,optical
Sahibganj,VWJF+H86,Titan Eyeplus,"VWJF+H86, Banka - Deoghar Rd, Mallicktola, Banka, Bihar 813102, India",4.7,99,https://www.google.com/maps/place/?q=place_id:ChIJT8hU4aZV8DkRvIb427ZY9vE,optical
Sahibganj,Holding No- 145,"Titan Eye+ at Bazarpara Road, Raghunathganj (Buy 1 Get 1 Free)","Holding No- 145, Bazarpara Rd, Bazar Para, P.O, Raghunathganj, West Bengal 742225, India",4.9,380,https://www.google.com/maps/place/?q=place_id:ChIJd6-JVAQ3-jkRh4wNXo_UZTU,optical
Sahibganj,Ground Floor,"Titan Eye+ at Shah Market, Bhagalpur (Buy 1 Get 1 Free)","Ground Floor, City Complex, Dr RP Rd, Near Mahadev Talkies, Bhagalpur, Bihar 812001, India",4.9,1218,https://www.google.com/maps/place/?q=place_id:ChIJVWoLAgRK8DkRirCInEDIfrk,optical
Sahibganj,Station Road Near V-Cut (The Blouse Specialist Post,"Titan Eye+ at S.M Pally, Malda (Buy 1 Get 1 Free)","Station Road Near V-Cut (The Blouse Specialist Post, &, Dist, Malda, West Bengal 732101, India",4.9,1120,https://www.google.com/maps/place/?q=place_id:ChIJ7SqW6sf9-jkRWcYyRTfnPW8,optical
Sahibganj,opp. DOMINOS M BAZAAR,"Titan Eye+ at Kacheri Road, Bhagalpur (Buy 1 Get 1 Free)","opp. DOMINOS M BAZAAR, near KACHERI CHOWK, Katahalbari, Khanjarpur, Bhagalpur, Bihar 812001, India",4.9,1233,https://www.google.com/maps/place/?q=place_id:ChIJj0aGNfxJ8DkRlBLUi6e97og,optical
Sahibganj,BIHIND JOCKEY SHOWROOM,"Titan Eye+ at School Road, Purnia (Buy 1 Get 1 Free)","BIHIND JOCKEY SHOWROOM, Zila School Rd, inside PANORMA SQUARE MALL, Bhatta Bazar, Navratan Hatta, Purnia, Bihar 854301, India",4.9,1089,https://www.google.com/maps/place/?q=place_id:ChIJ43vdH3P57zkRUgD1Q8Zn9g8,optical
Sahibganj,Krishna Jiban Sanyal Rd,"Titan Eye+ at Rabindra Avenue, Malda (Buy 1 Get 1 Free)","Krishna Jiban Sanyal Rd, opp. NORTH BENGAL NURSING HOME, Malda, West Bengal 732101, India",4.9,839,https://www.google.com/maps/place/?q=place_id:ChIJQY3aiX39-jkRbyD20npAIcc,optical
Sahibganj,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Sahibganj,Ward no 30,"Titan Eye+ at Tilkamanjhi Chowk, Bhagalpur (Buy 1 Get 1 Free)","Ward no 30, Ground floor, Holding no 16, Central Jail St, Tilkamanjhi, Bhagalpur, Bihar 812001, India",4.8,137,https://www.google.com/maps/place/?q=place_id:ChIJgxDJnDw38DkR2iXYbZJeVh0,optical
Sahibganj,Kaliachak Thana Road,Titan Eye+ Kaliachak,"Kaliachak Thana Road, P.O & P.S-Kaliachak, opposite Kaliachak High School, Malda, Baliadanga, West Bengal 732201, India",4.8,21,https://www.google.com/maps/place/?q=place_id:ChIJzQwDd-VX-jkRAG0qW1TSnq4,optical
Sahibganj,pirpati road,Titan Eyewear and watch,"pirpati road, near new market, opposite of old rjd office, Godda, Jharkhand 814133, India",5,11,https://www.google.com/maps/place/?q=place_id:ChIJMb109Bz18DkRNVLNW8FEABA,optical
Sahibganj,Holding No.40/177 Gf,"Titan Eye+ at Mohan Bati, Raiganj (Buy 1 Get 1 Free)","Holding No.40/177 Gf,N.S. Road, Mohanbati,(Near Asha Talkies More P.O, Tulshitala, Raiganj, West Bengal 733134, India",4.9,1223,https://www.google.com/maps/place/?q=place_id:ChIJX4_LISDV-jkRN74I-1s-9V0,optical
Sahibganj,ROOM NO 3,Motiyabind Centre Sahibganj | Dr Rahul Verma |Eye Surgeon,"ROOM NO 3, VERMA EYE CLINIC, Bengali Tola Rd, Sahibganj, Jharkhand 816109, India",5,20,https://www.google.com/maps/place/?q=place_id:ChIJ26ZlXJiZ-jkRj2rV53Zz34g,optical
Sahibganj,Sadar Hospital,EYE HOSPITAL SAHIBGANJ,"Sadar Hospital, OLD, Bengali Tola Rd, Sahibganj, Jharkhand 816109, India",5,19,https://www.google.com/maps/place/?q=place_id:ChIJk2ZzW0GZ-jkRCHifi09Q7TE,optical
Jamtara,Shop No:09,Aftab Optical,"Shop No:09, near Tower Chowk, Govindapur, Jamtara, Jharkhand 815351, India",4.9,66,https://www.google.com/maps/place/?q=place_id:ChIJqewyLuHQ9jkR6Z-hmK4xZLI,optical
Jamtara,Dumka Bhagalpur Road,"Lenskart.com at Dumka, Bhagalpur","Dumka Bhagalpur Road, Post PS Dudhani, near Vishal Mega Mart, Dumka, Jharkhand 814101, India",5,468,https://www.google.com/maps/place/?q=place_id:ChIJDT9VewC38DkRIT3m_AUpZQU,optical
Jamtara,Ward No 5,Lenskart.com at Court Road Giridih,"Ward No 5, 15 & 17 Ground Floor, Beside Titan World, Kali Bari, Court Rd, New Barganda, Giridih, Jharkhand 815301, India",4.9,623,https://www.google.com/maps/place/?q=place_id:ChIJ6SdF0pNV8TkRYMrDYdAQBkM,optical
Jamtara,Shop No 115,Lenskart,"Shop No 115, First Floor, Prabhatam Mall, Dhaiya Rd, Chanchani Colony, Dhanbad, Jharkhand 826004, India",4.9,753,https://www.google.com/maps/place/?q=place_id:ChIJM48zxRG79jkRmuxPqKGfIYk,optical
Jamtara,Ground Floor,Lenskart Store,"Ground Floor, Savitri Complex, Railway Station Road, Shyam Ganj Rd, near ICICI Bank, Williams Town, Deoghar, Jharkhand 814112, India",4.9,1519,https://www.google.com/maps/place/?q=place_id:ChIJ6WEqpj8X8TkR_M4axx7naTY,optical
Jamtara,Saraidhela Rd,"Lenskart.com at Saraidhela, Dhanbad","Saraidhela Rd, Mandal Para, At+Po+Ps, Saraidhella, Dhanbad, Jharkhand 828127, India",4.9,401,https://www.google.com/maps/place/?q=place_id:ChIJMQFQlVK99jkR98MoG2YEYt4,optical
Jamtara,Nitesh Keshri,"Lenskart.com at Court More, Asansol (First Lens Replacement Free)","Nitesh Keshri, Burnpur Road, Main Rd, near Medplus, Court More, Asansol, West Bengal 713304, India",4.9,3472,https://www.google.com/maps/place/?q=place_id:ChIJDc2Xok8f9zkRH8QPxc6eORE,optical
Jamtara,Police Line Rd,"Lenskart.com at CMPF Colony, Dhanbad","Police Line Rd, near HDFC Bank, Hirapur, CMPF Colony, Dhanbad, Jharkhand 826007, India",4.9,1616,https://www.google.com/maps/place/?q=place_id:ChIJx2y_fNi99jkRypN0-nCaIhE,optical
Jamtara,Shop No,"Lenskart.com at Hazaribagh, Jharkhand (Harry Potter Collection)","Shop No, 235, Guru Gobind Singh Rd, near Annada Chowk, NawabGanj, Hazaribagh, Jharkhand 825301, India",4.9,1702,https://www.google.com/maps/place/?q=place_id:ChIJ08z-yRqd9DkRju6B8mF7hSE,optical
Jamtara,Natraj Mansion,Lenskart.com Flagship Store at Bistupur Jamshedpur (First Lens Replacement Free),"Natraj Mansion, 3, Bistupur Main Rd, next to Colour Plus, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,5996,https://www.google.com/maps/place/?q=place_id:ChIJRZ3VaWHj9TkRp8hIghKL2WQ,optical
Jamtara,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Jamtara,Unit No 3,Lenskart.com at Mall Of Ranchi (First Lens Replacement Free),"Unit No 3, Mall Of, Ratu Rd, Kumhartoli, Ranchi, Jharkhand 834001, India",4.9,1561,https://www.google.com/maps/place/?q=place_id:ChIJhZRdtuvf9DkRpvmFX-Xq95M,optical
Jamtara,Ground Floor,Lenskart Kokar Ranchi,"Ground Floor, Ranchi - Patna Rd, beside Apollo Pharmacy, near Benelli, New Adarsh Nagar, Keeway, Kokar, Ranchi, Jharkhand 834001, India",5,14,https://www.google.com/maps/place/?q=place_id:ChIJq_4qMH7j9DkRBd7F1HaYWXE,optical
Jamtara,Shop No. 15,Soma Optical,"Shop No. 15, N.A.C. Market, Station Rd, Bazar, Jamtara, Jharkhand 815351, India",,,https://www.google.com/maps/place/?q=place_id:ChIJS5i7gdzQ9jkR5IVrrPj5-sY,optical
Jamtara,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
Jamtara,Shop No UG 09,"Lenskart.com at Junction Mall, Bardhaman (First Lens Replacement Free)","Shop No UG 09, Ground Floor, Junction Mall, Harekrishna Konar Sarani, near Citi Residency, Recol Park, Bardhaman, Durgapur, West Bengal 713216, India",4.9,4048,https://www.google.com/maps/place/?q=place_id:ChIJqZlkO6Nz9zkRSf92iq6Uoo4,optical
Jamtara,A11,"Lenskart.com at Sector 4, Bokaro","A11, opposite Central Bank of India, below Shane Punjab Restaurant, City Center, Sector 4, Bokaro Steel City, Jharkhand 827004, India",4.9,1408,https://www.google.com/maps/place/?q=place_id:ChIJK37VATUi9DkRyKg2L_d_-wc,optical
Jamtara,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Jamtara,Beside Tanishq Showroom,"Titan Eye+ at Access Road, Deoghar (Buy 1 Get 1 Free)","Beside Tanishq Showroom, Nr. Tower Chowk Dist, Deoghar, Jharkhand 814112, India",4.9,3444,https://www.google.com/maps/place/?q=place_id:ChIJ8f___yYW8TkRsGUN78gfqwg,optical
Jamtara,Titan Eye +,"Titan Eye+ at Station Road, Dumka (Buy 1 Get 1 Free)","Titan Eye +, Bhagalpur Rd, opposite Havells Gallery, Dumka, Jharkhand 814101, India",4.9,479,https://www.google.com/maps/place/?q=place_id:ChIJ1wNWSKy38DkRzgCJgVB-SIk,optical
Jamtara,Plot # 44,"Titan Eye+ at Guru Govind Singh, Hazaribagh (Buy 1 Get 1 Free)","Plot # 44, Gf, Vinayak Tower, Sunil Kumar Jain, C/O, Guru Gobind Singh Rd, Ananda Chowk, Hazaribagh, Jharkhand 825301, India",4.8,1426,https://www.google.com/maps/place/?q=place_id:ChIJHQAAAJye9DkR5ieUb37C-pg,optical
Jamtara,Shop no 5& 32,"Titan Eye+ at Bank More, Dhanbad (Buy 1 Get 1 Free)","Shop no 5& 32, Shanti Bhawan, next to Titan World, Bank More, Dhanbad, Jharkhand 826007, India",4.9,2415,https://www.google.com/maps/place/?q=place_id:ChIJLUwF9jKj9jkRaiQTy7UthRg,optical
Jamtara,39,"Titan Eye+ at City Centre, Purulia (Buy 1 Get 1 Free)","39, Deshbandhu Rd, opposite PC CHANDRA JEWELLERS, Munsifdanga, Purulia, West Bengal 723101, India",4.9,596,https://www.google.com/maps/place/?q=place_id:ChIJQbvv7ReH9jkR9gAeHAhGIaM,optical
Jamtara,GEL Church Complex,"Titan Eye+ Flagship store at Kanka, Ranchi (Buy 1 Get 1 Free)","GEL Church Complex, Ground, 13, Mahatma Gandhi Main Rd, Ranchi, Jharkhand 834001,ph, Kanka, Ranchi, Jharkhand 834001, India",4.9,2239,https://www.google.com/maps/place/?q=place_id:ChIJy8dMyKfh9DkR670vZifbo3E,optical
Jamtara,House No.32,Titan Eye+ at Mango,"House No.32, Ward No.9, Desh Bandhu Line New, Dimna Rd, near Darbhanga Diary, Hume Pipe Area, Ulidih, Mango, Jamshedpur, Jharkhand 831012, India",4.9,377,https://www.google.com/maps/place/?q=place_id:ChIJq4-4FNzj9TkRH_nEmu-d4Hc,optical
Jamtara,Ground Floor,"Titan Eye+ at Shah Market, Bhagalpur (Buy 1 Get 1 Free)","Ground Floor, City Complex, Dr RP Rd, Near Mahadev Talkies, Bhagalpur, Bihar 812001, India",4.9,1218,https://www.google.com/maps/place/?q=place_id:ChIJVWoLAgRK8DkRirCInEDIfrk,optical
Jamtara,C926+75M,"Titan Eye+ at Bariatu Road, Ranchi (Buy 1 Get 1 Free)","C926+75M, Bariatu Rd, Bariatu Housing Colony, Ranchi, Jharkhand 834009, India",4.9,701,https://www.google.com/maps/place/?q=place_id:ChIJh9gPW5fj9DkRpRzwTll9iXk,optical
Jamtara,SAI COMPLEX,"Titan Eye+ at Kanke Road, Ranchi (Buy 1 Get 1 Free)","SAI COMPLEX, Kanke Rd, opp. ORIENTAL BANK OF COMMERCE, near KRISHI BHAWAN, Jawahar Nagar, Hatma, Ranchi, Jharkhand 834008, India",4.9,2219,https://www.google.com/maps/place/?q=place_id:ChIJmxnMXgjn9DkRdW0YUfZxlK8,optical
Jamtara,opp. DOMINOS M BAZAAR,"Titan Eye+ at Kacheri Road, Bhagalpur (Buy 1 Get 1 Free)","opp. DOMINOS M BAZAAR, near KACHERI CHOWK, Katahalbari, Khanjarpur, Bhagalpur, Bihar 812001, India",4.9,1233,https://www.google.com/maps/place/?q=place_id:ChIJj0aGNfxJ8DkRlBLUi6e97og,optical
Jamtara,Babutola,"Titan Eye+ at Jamui, Mahisouri","Babutola, Bypass Road, near Blackberry Store, Patliputra Colony, Mahisouri, Jamui, Bihar 811307, India",4.9,281,https://www.google.com/maps/place/?q=place_id:ChIJt2zYNI4r8jkRCkuvmnb98vw,optical
Jamtara,Ground Floor,"Titan Eye+ at Harmu Road, Ranchi (Buy 1 Get 1 Free)","Ground Floor, Jagannth Enclave, Plot No.94, Harmu Rd, beside Tanishq, near Shani Mandir, Kumhartoli, Ranchi, Jharkhand 834001, India",5,250,https://www.google.com/maps/place/?q=place_id:ChIJg_E8MBLh9DkRWiENvGbKOy8,optical
Jamtara,Hinoo Main Rd,"Titan Eye+ at Hinoo, Ranchi (Buy 1 Get 1 Free)","Hinoo Main Rd, below Allahabad Bank, Kilburn Colony, Shivpuri Colony, Hinoo, Ranchi, Jharkhand 834002, India",4.9,1278,https://www.google.com/maps/place/?q=place_id:ChIJhdnkySbh9DkR1dIusQ-mLk4,optical
Jamtara,M-5,"Titan Eye+ at Sector 4, Bokaro (Buy 1 Get 1 Free)","M-5, City Centre, near Honda Showroom, Sector 4, Bokaro Steel City, Jharkhand 827004, India",4.9,2484,https://www.google.com/maps/place/?q=place_id:ChIJi7s4lbQj9DkRNib__4QmO8w,optical
Jamtara,Ward no 30,"Titan Eye+ at Tilkamanjhi Chowk, Bhagalpur (Buy 1 Get 1 Free)","Ward no 30, Ground floor, Holding no 16, Central Jail St, Tilkamanjhi, Bhagalpur, Bihar 812001, India",4.8,137,https://www.google.com/maps/place/?q=place_id:ChIJgxDJnDw38DkR2iXYbZJeVh0,optical
Jamtara,XR6F+P75,Eye optical,"XR6F+P75, Dumka - Jamtara Rd, Jamtara, Jharkhand 815351, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ-_W5XADX9jkRMTBoAb9unSc,optical
Chakradharpur,Bharat bhwan complex,Clear vision,"Bharat bhwan complex, near luxury inn, Chakradharpur, Jharkhand 833102, India",5,549,https://www.google.com/maps/place/?q=place_id:ChIJy4U1cjeD9TkRgb0ElVPc9tE,optical
Chakradharpur,Site No 1,"Lenskart.com at Adityapur Road, Jamshedpur (First Lens Replacement Free)","Site No 1, Tata Kandra Rd, Dindly Basti, Adityapur, Jamshedpur, Jharkhand 831013, India",4.9,2116,https://www.google.com/maps/place/?q=place_id:ChIJn-65IMjl9TkRSjtwzVGgcOI,optical
Chakradharpur,Holding No 16,Lenskart.com at Sakchi (First Lens Replacement Free),"Holding No 16, New Kalimati Rd, Hirasingh Bagan, Sakchi, Jamshedpur, Jharkhand 831007, India",4.9,2630,https://www.google.com/maps/place/?q=place_id:ChIJS1goqTvj9TkRMlGgHQ-W0dQ,optical
Chakradharpur,Ward no.2,THE VISION Optical,"Ward no.2, Thana Rd, in front of TVS showroom on, Chakradharpur, Jharkhand 833102, India",4.8,163,https://www.google.com/maps/place/?q=place_id:ChIJnWGEC0yD9TkRR9BCkpEHQWI,optical
Chakradharpur,Shop No S5,Lenskart.com,"Shop No S5, Second Floor, Nucleus Mall, Circular Rd, Lalpur, Ranchi, Jharkhand 834001, India",4.9,3775,https://www.google.com/maps/place/?q=place_id:ChIJ6QIzIg_h9DkR7C3J14A9wek,optical
Chakradharpur,Ground Floor,"Lenskart.com Flagship Store at Main Road, Ranchi (First Lens Replacement Free)","Ground Floor, Capitol Hill Building, Mahatma Gandhi Main Rd, Maulana Azad Colony, Hindpiri, Ranchi, Jharkhand 834001, India",4.8,1549,https://www.google.com/maps/place/?q=place_id:ChIJf_Trslvh9DkRuSt5YSX3-2k,optical
Chakradharpur,Ward No 30,"Lenskart.com at Singh More, Ranchi","Ward No 30, Ps-Top, Meera Complex, Hatia, Singh More, Po, Kalyanpur, Ranchi, Jharkhand 834003, India",4.9,25,https://www.google.com/maps/place/?q=place_id:ChIJ59KLQs4f9TkRcuiTa9PIwvE,optical
Chakradharpur,Natraj Mansion,Lenskart.com Flagship Store at Bistupur Jamshedpur (First Lens Replacement Free),"Natraj Mansion, 3, Bistupur Main Rd, next to Colour Plus, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,5996,https://www.google.com/maps/place/?q=place_id:ChIJRZ3VaWHj9TkRp8hIghKL2WQ,optical
Chakradharpur,UN F 04,Lenskart,"UN F 04, Outer Circle Rd,Millenium Park Bistupur P & M Hi Tech City Center Mall, Millenium Park, Bistupur, Jamshedpur, Jharkhand 831001, India",4.9,2026,https://www.google.com/maps/place/?q=place_id:ChIJjdyBZTrj9TkRf9AIwLxnwkw,optical
Chakradharpur,Ground Floor,"Lenskart.com at Harmu, Ranchi (First Lens Replacement Free)","Ground Floor, Pradhan Tower, Harmu Rd, opposite Caratlane, Kumhartoli, Ranchi, Jharkhand 834001, India",4.8,2406,https://www.google.com/maps/place/?q=place_id:ChIJUVqqygjh9DkR5lWVtEJrTPQ,optical
Chakradharpur,Ground Floor,"Lenskart.com at Kadma, Jamshedpur (First Lens Replacement Free)","Ground Floor, Narayan Complex, Kadma, Jamshedpur, Jharkhand 831005, India",4.9,3422,https://www.google.com/maps/place/?q=place_id:ChIJRSZFM7nl9TkRiRBSPlgi1GY,optical
Chakradharpur,Unit No 3,Lenskart.com at Mall Of Ranchi (First Lens Replacement Free),"Unit No 3, Mall Of, Ratu Rd, Kumhartoli, Ranchi, Jharkhand 834001, India",4.9,1561,https://www.google.com/maps/place/?q=place_id:ChIJhZRdtuvf9DkRpvmFX-Xq95M,optical
Chakradharpur,Indira Gandhi Chowk,"Lenskart.com at Bahu Bazaar, Ranchi","Indira Gandhi Chowk, near Magic Move Dance Studio, Bahu Bazar, Upper Chutia, Samlong, Ranchi, Jharkhand 834001, India",4.9,65,https://www.google.com/maps/place/?q=place_id:ChIJ4zrn-fjh9DkRghWDZ8hVF6M,optical
Chakradharpur,Dangratoli Chowk,"Lenskart.com at Puruliya Road, Ranchi (First Lens Replacement Free)","Dangratoli Chowk, Purulia Rd, near Kashyap Eye Hospital, Dangratoli, Nayatoli, Ranchi, Jharkhand 834001, India",4.9,2944,https://www.google.com/maps/place/?q=place_id:ChIJHyFYT7bh9DkRCjfHJadqWD4,optical
Chakradharpur,Ground Floor,Lenskart Kokar Ranchi,"Ground Floor, Ranchi - Patna Rd, beside Apollo Pharmacy, near Benelli, New Adarsh Nagar, Keeway, Kokar, Ranchi, Jharkhand 834001, India",5,14,https://www.google.com/maps/place/?q=place_id:ChIJq_4qMH7j9DkRBd7F1HaYWXE,optical
Chakradharpur,Ground Floor,"Lenskart.com at Kathal More, Ranchi","Ground Floor, OAK Pioneer, Kathal More - Argora - Ranchi Rd, Deepatoli, Pundag, Ranchi, Jharkhand 834004, India",4.8,67,https://www.google.com/maps/place/?q=place_id:ChIJXZ0f7fTh9DkRKtr4y06leXc,optical
Chakradharpur,khata No 91,"Lenskart.com at Kanke Road, Ranchi","khata No 91, Kathar Gonda, Kanke Rd, Po+Ps, Indrapuri Colony, Kanke, Ranchi, Jharkhand 834008, India",5,42,https://www.google.com/maps/place/?q=place_id:ChIJ9f440Fjh9DkRhEraJb0ztZw,optical
Chakradharpur,Shop No 9,"Lenskart.com at Kanke Road, Ranchi (First Lens Replacement Free)","Shop No 9, Ground Floor, Chandni Chowk, Astor Green, Kanke Rd, Jhirga Toli, Gandhi Nagar, Ranchi, Jharkhand 834008, India",4.8,1192,https://www.google.com/maps/place/?q=place_id:ChIJ-5bd3Vnn9DkRkjQL9dLE9tg,optical
Chakradharpur,H B Road,Lenskart.com at H B Road Ranchi (First Lens Replacement Free),"H B Road, Plot No 1836, Ward 17, P S Lowe, Bazer, Hazaribagh Rd, opposite of Seventh Heaven Hotel, Tharpakhna, Ranchi, Jharkhand 834001, India",4.9,310,https://www.google.com/maps/place/?q=place_id:ChIJe9LTyY_h9DkRdsyE4MdyjCc,optical
Chakradharpur,Main Road,"Titan Eye+ at Sadar Bazar, Chaibasa (Buy 1 Get 1 Free)","Main Road, near Deys Medical, Sadar Bazaar, Chaibasa, Jharkhand 833201, India",4.9,126,https://www.google.com/maps/place/?q=place_id:ChIJl-6r_pgnHjoRXxe4UPpZSXw,optical
Chakradharpur,FOGLA HOUSE,"Titan Eye+ at Lalpur, Ranchi (Buy 1 Get 1 Free)","FOGLA HOUSE, 56, Circular Rd, beside KAVERI RESTAURANT, P&T Colony, Lalpur, Ranchi, Jharkhand 834001, India",4.9,1689,https://www.google.com/maps/place/?q=place_id:ChIJefgbD23h9DkR1UyLlvvs6GQ,optical
Chakradharpur,House No.178,"Titan Eye+ at Jhumri Telaiya, Koderma (Buy 1 Get 1 Free)","House No.178, Ranchi - Patna Rd, near Bank of India, Taratand, Jhumri Telaiya, Jharkhand 825409, India",4.8,178,https://www.google.com/maps/place/?q=place_id:ChIJ12xvl6J18zkRhfrYcSxImoA,optical
Chakradharpur,Shop No 5,"Titan Eye+ at Sakchi, Jamshedpur (Buy 1 Get 1 Free)","Shop No 5, New Kalimati Rd, opposite City Center, Hirasingh Bagan, Sakchi, Jamshedpur, Jharkhand 831001, India",4.9,3832,https://www.google.com/maps/place/?q=place_id:ChIJTXnjUQbj9TkRr7H_kjH4gw8,optical
Chakradharpur,Court Rd,"Titan Eye+ at Court Road, Giridih (Buy 1 Get 1 Free)","Court Rd, beside Annapurna Sweets, opposite State Co-operate Bank Limited, Buxidih, Giridih, Jharkhand 815301, India",4.9,1053,https://www.google.com/maps/place/?q=place_id:ChIJPxRDQkxV8TkRCYcP4KhMsAE,optical
Chakradharpur,Chamber- Shri,Dr. Arun Kumar Pandey- Opthalmologist (Eye Specialist)and Retina surgeon,"Chamber- Shri, Gannayak Medical, Chakradharpur, Jharkhand 833102, India",5,4,https://www.google.com/maps/place/?q=place_id:ChIJ28UWUKeD9TkRIxD4qUgxpS8,optical
