city,area,name,address,rating,total_ratings,maps_link,category
Barkagaon,DAV PUBLIC SCHOOL NTS,DAV Public School NTS Barkakana,"DAV PUBLIC SCHOOL NTS, New Town-Ship Barkakana, Barkakana, Jharkhand 829103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJl1A6hBby9DkRZ0bfJT4fNqw,schools
Barkagaon,JGGM+HX2,D.A.V. Public School Ramgarh.,"JGGM+HX2, near bazar samati, Ramgarh Cantonment, Jharkhand 829122, India",,,https://www.google.com/maps/place/?q=place_id:ChIJHyAyDNj19DkR_m9ndX0-86Y,schools
Barkagaon,296P+5M8,"D.a.v Public School (Sr Wing,)","296P+5M8, Dipugarha, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ9QnmlkCd9DkRmY9Mdv0ugJ0,schools
Barkagaon,V3QG+7C,Dav public school pagar,"V3QG+7C, Pagar, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJDaw6VS2v9DkRNmviufI-6fk,schools
Barkagaon,2P8X+MJ5,Adarsh D.A.V. Public School,"2P8X+MJ5, Cherra, Bishungarh, Jharkhand 825312, India",,,https://www.google.com/maps/place/?q=place_id:ChIJBSKgqcF59DkRjhyQNf35q7Q,schools
Barkagaon,294J+53H,DAV JUNIOR PUBLIC SCHOOL,"294J+53H, Canary Hill Rd, DIST, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJgWaLj0Gc9DkRmjaqx8JESpw,schools
Barkagaon,6V94+R8H,"DAV PUBLIC SCHOOL,","6V94+R8H, GAYA ROAD, Bamne, Chatra, Jharkhand 825401, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhxihAsytjDkR6UGHzwesoJE,schools
Barkagaon,NH 522,D.A.V sanford public school,"NH 522, Tati Jhariya, Jharia, Jharkhand 825313, India",,,https://www.google.com/maps/place/?q=place_id:ChIJt0iPor1_9DkR6WuEcGpOwMw,schools
Barkagaon,Ghatotand,TATA D.A.V Public School,"Ghatotand, Barughutu, Jharkhand 825314, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ-w4dxNOL9DkR-Y9X9TF7p5U,schools
Barkagaon,Tapin,"Dav Public School, Tapin South","Tapin, RFR6+M5P, South, Bahera, Jharkhand 825326, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ69NMEb-P9DkRxgQRxeVxF0g,schools
Barkagaon,ward no 5,Agrasen DAV Public School,"ward no 5, NH 33, ramgarh city road, MGQ6+MHV, Ramgarh, Pathway School, Sandi, Bharechnagar, Jharkhand 829117, India",,,https://www.google.com/maps/place/?q=place_id:ChIJbWty9VDz9DkRMNru_0jrSns,schools
Barkagaon,Shankarpur,Delhi Public School Hazaribag,"Shankarpur, Ward No 34, Barkagaon Road, Jaiprabha Nagar, Hazaribagh, Sirsi no. I, Jharkhand 825302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ84JGZD2b9DkRu-iBcsxhyn0,schools
Barkagaon,Baba Nagar,"NEW DELHI PUBLIC SCHOOL, BARKAGOAN","Baba Nagar, Rana MuhallaBarkagaon, V649+P23, Barkagaon, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJu8VwY8K89DkR48SQbKiDLXs,schools
Barkagaon,Near Tapej,Delhi Public School Chatra,"Near Tapej , Turaag, 6W85+8MR, Distt, Tunrag, Jharkhand 825401, India",3.8,35,https://www.google.com/maps/place/?q=place_id:ChIJZ7djYLGtjDkRfCmjVwecXXk,schools
Barkagaon,8C37+HP5,Delhi Public School Barhi,"8C37+HP5, Barhi, Jharkhand 825405, India",4.5,10,https://www.google.com/maps/place/?q=place_id:ChIJsSyPFLhv8zkRs5IjbeVCIDI,schools
Barkagaon,Bengali Colony,DPS Junior International School,"Bengali Colony, Barkagaon Road, X9Q5+7XM, Matwari, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJnYwi4Mad9DkRNt6fK5dnWhA,schools
Barkagaon,Malda Road,DPS SCHOOL GAWAN,"Malda Road, near Thakurbari, Gawan, Jharkhand 815313, India",,,https://www.google.com/maps/place/?q=place_id:ChIJdXuIT-fH8zkRSIKzHqehtmo,schools
Barkagaon,V24M+PF8,Dps TANDWA ( DELHI PUBLIC SCHOOL),"V24M+PF8, Koshaha Garilong road, Koshaha, Tandwa, Jharkhand 825321, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1ep32QCx9DkRxZL02nYOdGg,schools
Barkagaon,1021,"Delhi Public School Chas, Bokaro","1021, Raghunathpur - Chas Main Rd, Chas, Khamarbendi, Jharkhand 827013, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhZdrtzAn9DkRPrAoo9yyAgs,schools
Barkagaon,Harsingh Raidih,Delhi Public School,"Harsingh Raidih, state Highway, Tundi Rd, Harsingh Raidih, Jharkhand 815302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJH5KluyNU8TkRbmxydlzq-as,schools
Barkagaon,Barkagaon Block Office,"Modern public School, Barkagaon","Barkagaon Block Office, Barkagaon, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJLwL8k-689DkR1yVwOcfUc9Q,schools
Barkagaon,JF8C+J2F,"Kendriya Vidyalaya, Barkakana","JF8C+J2F, Barkakana, Jharkhand 829102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8wJmXDDy9DkRcs9wZ23-LF8,schools
Barkagaon,2FG5+WQ8 Bsf,Kendriya Vidyalaya BSF Hazaribagh,"2FG5+WQ8 Bsf, Camp, Meru, Hazaribagh, Jharkhand 825317, India",,,https://www.google.com/maps/place/?q=place_id:ChIJTdWTGiVW5kcR6f-cybO3Ogs,schools
Barkagaon,Kendu post jabra,Kendriya Vidyalaya Simaria Chatra,"Kendu post jabra, ps, Simaria Khurd, Banhe, Jharkhand 825103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJZQbafamqjDkROc7DsUYcjZs,schools
Barkagaon,Officer Hostel No 02,Kendriya Vidyalaya CTPS Chandrapura,"Officer Hostel No 02, CTPS, DVC, D Type Colony Rd, Chandrapura, Ghatiari, Jharkhand 828403, India",,,https://www.google.com/maps/place/?q=place_id:ChIJoT7n5TwY9DkRXu7lNT0Me5I,schools
Barkagaon,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Barkagaon,9QF3+4C4,Kendriya Vidyalaya Lohardaga,"9QF3+4C4, Akashi - Lohardaga Rd, Nadiya, Lohardaga, Udrangi, Jharkhand 835302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJN58cZgIlizkRWxpm0ILnZVo,schools
Barkagaon,PGQF+267,Kendriya Vidyalaya Latehar,"PGQF+267, Kinamanr, Jharkhand 829206, India",,,https://www.google.com/maps/place/?q=place_id:ChIJz_1-sYprizkRhbUz1jsNbPo,schools
Barkagaon,RV3M+C8Q,Kendriya Vidyalaya Bokaro Thermal,"RV3M+C8Q, Bokaro Thermal, Jharkhand 829107, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ33ctYYdr9DkRGaRdVBDOM2U,schools
Barkagaon,V5G2+JM9,PM SHRI Kendriya Vidyalaya Gomoh,"V5G2+JM9, Gomoh, Jharkhand 828401, India",,,https://www.google.com/maps/place/?q=place_id:ChIJKTeeEhQb9DkR7WCG4gdGuDQ,schools
Barkagaon,V638+PHW,"Middle School, Barkagaon","V638+PHW, near Kali Mandir Barkagaon, Barkagaon, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJiw_U6um89DkRkbald_IcBf8,schools
Barkagaon,Station Rd,PM SHRI Kendriya Vidyalaya No.3 Bokaro,"Station Rd, Railway Colony, Bokaro Steel City, Jharkhand 827010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ998FK8889DkRK7LIWfkrwn0,schools
Barkagaon,KV Campus,"Kendriya Vidyalaya Sangathan, Regional Office, Ranchi","KV Campus, Pin- 834010, Namkum, Ranchi, Jharkhand 834010, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ3ceBKm_i9DkR_xnzTN3Fvvk,schools
Barkagaon,Dumardaga,Kendriya Vidyalaya Khunti,"Dumardaga, Dunardaga, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ02cnq-g99TkROFGhxbvIcVM,schools
Barkagaon,V658+JW7,The Central Public School Barkagaon,"V658+JW7, Barkagaon, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJq6qq6um89DkR1nti_BNjRWo,schools
Kujju,PGMR+V55,D A V Sr. Sec Pub.school Ara,"PGMR+V55, Jharkhand 829134, India",,,https://www.google.com/maps/place/?q=place_id:ChIJHXpaVG2L9DkR5owLEHrBd88,schools
Kujju,JGGM+HX2,D.A.V. Public School Ramgarh.,"JGGM+HX2, near bazar samati, Ramgarh Cantonment, Jharkhand 829122, India",,,https://www.google.com/maps/place/?q=place_id:ChIJHyAyDNj19DkR_m9ndX0-86Y,schools
Kujju,ward no 5,Agrasen DAV Public School,"ward no 5, NH 33, ramgarh city road, MGQ6+MHV, Ramgarh, Pathway School, Sandi, Bharechnagar, Jharkhand 829117, India",,,https://www.google.com/maps/place/?q=place_id:ChIJbWty9VDz9DkRMNru_0jrSns,schools
Kujju,Chainpur,Tata DAV public school chainpur,"Chainpur, Bhadwa, Jharkhand 829134, India",,,https://www.google.com/maps/place/?q=place_id:ChIJNXyVjgqL9DkRofSDrHi6kU8,schools
Kujju,Ghatotand,TATA D.A.V Public School,"Ghatotand, Barughutu, Jharkhand 825314, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ-w4dxNOL9DkR-Y9X9TF7p5U,schools
Kujju,J8FH+C2,D.A.V. Public School,"J8FH+C2, Balkudra, Jharkhand 829143, India",,,https://www.google.com/maps/place/?q=place_id:ChIJCTqcxyzr9DkRoGVdjhqull4,schools
Kujju,TATA DAV PUBLIC SCHOOL,TATA DAV PUBLIC SCHOOL BHUYANDIH,"TATA DAV PUBLIC SCHOOL, BHUYANDIH, Badgaon, Chainpur, Jharkhand 829134, India",4.6,13,https://www.google.com/maps/place/?q=place_id:ChIJu338AsyL9DkRN_nWZHYqkHM,schools
Kujju,MGR6+HR4,D A V SCHOOL Bharechnagar,"MGR6+HR4, Bharechnagar, Jharkhand 829117, India",,,https://www.google.com/maps/place/?q=place_id:ChIJC1T_RFDz9DkRm0tx3QUvSXs,schools
Kujju,PG95+38C,PUBLIC HIGH SCHOOL KUJU,"PG95+38C, Kuju, Jharkhand 825316, India",,,https://www.google.com/maps/place/?q=place_id:ChIJn3bE-0qN9DkR00TI3zuYaeE,schools
Kujju,Visthapit Nagar Hesla,DPS Junior International School,"Visthapit Nagar Hesla, J78J+8FX, 2, Patratu, Jharkhand 829119, India",,,https://www.google.com/maps/place/?q=place_id:ChIJxSsX10rr9DkRO_yReIDGw2k,schools
Kujju,9W9P+6X7,DELHI PUBLIC SCHOOL KENDUA,"9W9P+6X7, Kendua, Jharkhand 825412, India",,,https://www.google.com/maps/place/?q=place_id:ChIJEQFaMQDt8zkRLgKH_UKxzJc,schools
Kujju,7359+HH3,Delhi Public School PITIZ,"7359+HH3, Vill-Gulli, Pitiz, इत्कोरी, झारखंड 825408, India",,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAQPFE8zkRpDsnjTvGj04,schools
Kujju,V24M+PF8,Dps TANDWA ( DELHI PUBLIC SCHOOL),"V24M+PF8, Koshaha Garilong road, Koshaha, Tandwa, Jharkhand 825321, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1ep32QCx9DkRxZL02nYOdGg,schools
Kujju,HQ3V+M3,Modern Delhi public school Dundigachhi,"HQ3V+M3, Khakhra, Dundigachhi, Jharkhand 829110, India",,,https://www.google.com/maps/place/?q=place_id:ChIJLT2cdSZF9DkRvNzyYI5MjxM,schools
Kujju,Village - Dumatanr,Delhi Public School Deoghar,"Village - Dumatanr , Near Lakra Mouja, Plot no 06, Dumatanr, Jharkhand 814113, India",,,https://www.google.com/maps/place/?q=place_id:ChIJud7heS8X8TkRBfJCzzQQb3E,schools
Kujju,Balmiki nagar,DELHI PUBLIC SCHOOL PATRATU,"Balmiki nagar, Sankul Patratu Rd, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJKW-1xYXr9DkRLrjwT8iUAUs,schools
Kujju,PGH8+7HR,Girls High School Kuju KUJU RAMGARH JHARKHAND,"PGH8+7HR, Kathra Tola Road, Murpa, Kuju, Jharkhand 825316, India",3.8,17,https://www.google.com/maps/place/?q=place_id:ChIJaWD_aGSL9DkRPcFJpJhqb3w,schools
Kujju,JFJW+MJH,PM Shri Kendriya Vidyalaya Ramgarh Cantt,"JFJW+MJH, Military Camp Rd, Ramgarh Cantonment, Jharkhand 829131, India",4.1,80,https://www.google.com/maps/place/?q=place_id:ChIJT8tC5ZLz9DkR3A5rvCcVhf8,schools
Kujju,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Kujju,JF8C+J2F,"Kendriya Vidyalaya, Barkakana","JF8C+J2F, Barkakana, Jharkhand 829102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8wJmXDDy9DkRcs9wZ23-LF8,schools
Kujju,Dumardaga,Kendriya Vidyalaya Khunti,"Dumardaga, Dunardaga, Jharkhand 835210, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ02cnq-g99TkROFGhxbvIcVM,schools
Kujju,Vill- Rajabhita,KENDRIYA VIDYALAYA MADHUPUR,"Vill- Rajabhita, 7JH8+545, Madhupur, Rajabihta, Jharkhand 815353, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhRgbcDI38TkRV4NFIYvYDP4,schools
Kujju,JCCX+344,Kendriya vidyalaya Bhurukuna,"JCCX+344, New Town-Ship Barkakana, Barkakana, Jharkhand 829103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJtSH39w3y9DkRI5BtFNMEGOE,schools
Chouparan,294P+96J,DAV Public School,"294P+96J, Dipugarha, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJzYgu10Kc9DkRvZRNUdsVE94,schools
Chouparan,Grand Trunk Rd,D.A.V PUBLIC SCHOOL BARHI,"Grand Trunk Rd, near Sdo Office, Barhi, Konra, Jharkhand 825405, India",,,https://www.google.com/maps/place/?q=place_id:ChIJPZ0N2SJw8zkRi12TEYcImNE,schools
Chouparan,Sur,"D.A.V Public School, Bachra","Sur, Vihar Colony, Bachra, Jharkhand 829201, India",,,https://www.google.com/maps/place/?q=place_id:ChIJj4RY6NS39DkR-QMpWaBVfII,schools
Chouparan,Tapin North,D.A.V. Public School Tapin North,"Tapin North, RRW (CCL), AT, Post - Banjee, Prem Nagar, Ranchi, Tapin, Jharkhand 825326, India",,,https://www.google.com/maps/place/?q=place_id:ChIJO3LSh8mO9DkRAm0QEkLSp6U,schools
Chouparan,2P8X+MJ5,Adarsh D.A.V. Public School,"2P8X+MJ5, Cherra, Bishungarh, Jharkhand 825312, India",,,https://www.google.com/maps/place/?q=place_id:ChIJBSKgqcF59DkRjhyQNf35q7Q,schools
Chouparan,SAWANG COLLIERY,DAV PUBLIC SCHOOL,"SAWANG COLLIERY, CCL, Bokaro, Gumia, Jharkhand 829111, India",,,https://www.google.com/maps/place/?q=place_id:ChIJj1KVAo8-9DkR376040XoK6o,schools
Chouparan,W3VR+H74,PC DAV Public School,"W3VR+H74, Poraia, Jharkhand 825167, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ6aLA4IYP9DkRvZB7M69S1vE,schools
Chouparan,NH 522,D.A.V sanford public school,"NH 522, Tati Jhariya, Jharia, Jharkhand 825313, India",,,https://www.google.com/maps/place/?q=place_id:ChIJt0iPor1_9DkR6WuEcGpOwMw,schools
Chouparan,97P6+3HX,Raj Memorial Public School,"97P6+3HX, Chaithi More, Chouparan, Jharkhand 825406, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhzGM1txB8zkRQ7s6Y-zlKfw,schools
Chouparan,W3VR+G9J,PC DAV Public School (Sr. Branch),"W3VR+G9J, Hayathnagar, Nimiyaghat, Poraia, Jharkhand 825167, India",,,https://www.google.com/maps/place/?q=place_id:ChIJecgZ_zYP9DkRvMu5mvta8v0,schools
Chouparan,97P2+WW9,KBSS +2 HIGH SCHOOL CHOUPARAN,"97P2+WW9, Chouparan, Jharkhand 825406, India",,,https://www.google.com/maps/place/?q=place_id:ChIJWfKyZcdB8zkRFzJ2WR2RYmU,schools
Chouparan,Mundro,DAV MOTI PUBLIC SCHOOL MUNDRO,"Mundro, 4QV6+9G4, Bagodar, Mundro, Jharkhand 825320, India",,,https://www.google.com/maps/place/?q=place_id:ChIJk82MSi-G8zkRY0rSe_ZGdew,schools
Chouparan,6V94+R8H,"DAV PUBLIC SCHOOL,","6V94+R8H, GAYA ROAD, Bamne, Chatra, Jharkhand 825401, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhxihAsytjDkR6UGHzwesoJE,schools
Chouparan,Chouparan - Chatra Rd,Kasturba Gandhi High School,"Chouparan - Chatra Rd, Maharajgang, Chakrasar, Jharkhand 825406, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ_alfTGNB8zkRWhl69_CJ_lI,schools
Chouparan,Tapin,"Dav Public School, Tapin South","Tapin, RFR6+M5P, South, Bahera, Jharkhand 825326, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ69NMEb-P9DkRxgQRxeVxF0g,schools
Chouparan,ward no 5,Agrasen DAV Public School,"ward no 5, NH 33, ramgarh city road, MGQ6+MHV, Ramgarh, Pathway School, Sandi, Bharechnagar, Jharkhand 829117, India",,,https://www.google.com/maps/place/?q=place_id:ChIJbWty9VDz9DkRMNru_0jrSns,schools
Chouparan,DAV Public School,"DAV Public School, Urimari","DAV Public School, Urimari, Jharkhand 825311, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ5fmwiimV9DkRAfvOyWbKXV8,schools
Chouparan,CG5P+Q4G,PVSS DAV Public School,"CG5P+Q4G, Jhumri Telaiya, Koderma, Jharkhand 825409, India",,,https://www.google.com/maps/place/?q=place_id:ChIJSwCrSr908zkRvlyq81K0rAE,schools
Chouparan,294J+53H,DAV JUNIOR PUBLIC SCHOOL,"294J+53H, Canary Hill Rd, DIST, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJgWaLj0Gc9DkRmjaqx8JESpw,schools
Chouparan,Near Tapej,Delhi Public School Chatra,"Near Tapej , Turaag, 6W85+8MR, Distt, Tunrag, Jharkhand 825401, India",3.8,35,https://www.google.com/maps/place/?q=place_id:ChIJZ7djYLGtjDkRfCmjVwecXXk,schools
Chouparan,Shankarpur,Delhi Public School Hazaribag,"Shankarpur, Ward No 34, Barkagaon Road, Jaiprabha Nagar, Hazaribagh, Sirsi no. I, Jharkhand 825302, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ84JGZD2b9DkRu-iBcsxhyn0,schools
Chouparan,8C37+HP5,Delhi Public School Barhi,"8C37+HP5, Barhi, Jharkhand 825405, India",4.5,10,https://www.google.com/maps/place/?q=place_id:ChIJsSyPFLhv8zkRs5IjbeVCIDI,schools
Chouparan,Malda Road,DPS SCHOOL GAWAN,"Malda Road, near Thakurbari, Gawan, Jharkhand 815313, India",,,https://www.google.com/maps/place/?q=place_id:ChIJdXuIT-fH8zkRSIKzHqehtmo,schools
Chouparan,V24M+PF8,Dps TANDWA ( DELHI PUBLIC SCHOOL),"V24M+PF8, Koshaha Garilong road, Koshaha, Tandwa, Jharkhand 825321, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ1ep32QCx9DkRxZL02nYOdGg,schools
Chouparan,6W66+69J,DPS School Chatra,"6W66+69J, Tunrag, Jharkhand 825401, India",,,https://www.google.com/maps/place/?q=place_id:ChIJqf91HcitjDkRKSa-ooumOvA,schools
Chouparan,62RH+W5W,DELHI PUBLIC SCHOOL,"62RH+W5W, Chouparan - Chatra Rd, Barwadih, Barisakhi, Jharkhand 825408, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ71rx8flR8zkRdzZjD7AAhwE,schools
Chouparan,Bengali Colony,DPS Junior International School,"Bengali Colony, Barkagaon Road, X9Q5+7XM, Matwari, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJnYwi4Mad9DkRNt6fK5dnWhA,schools
Chouparan,JW97+8X4,Delhi Public School,"JW97+8X4, Satgawan, Jharkhand 815313, India",,,https://www.google.com/maps/place/?q=place_id:ChIJlb3u7yG58zkRNqOue_krT6M,schools
Chouparan,6J95+222,Divine Public School,"6J95+222, Pachphedi, Barakatha, Gangpacho, Jharkhand 825323, India",,,https://www.google.com/maps/place/?q=place_id:ChIJqyhWVXmC8zkRfik4lXPQq-A,schools
Chouparan,137,New Delhi Public School,"137, Dipugarha, Hazaribagh, Jharkhand 825301, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8Ugw2Fyc9DkRD3Ic_-O72Lo,schools
Chouparan,1021,"Delhi Public School Chas, Bokaro","1021, Raghunathpur - Chas Main Rd, Chas, Khamarbendi, Jharkhand 827013, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhZdrtzAn9DkRPrAoo9yyAgs,schools
Chouparan,9872+54P,SUREKHA PRAKASH BHAI PUBLIC SCHOOL,"9872+54P, Bahera, Jharkhand 825406, India",,,https://www.google.com/maps/place/?q=place_id:ChIJrQK3XSFq8zkRFnJV2yrbxBw,schools
Chouparan,Kendua,Daffodils Public school,"Kendua, 97H9+7V9, more, Chaithi More, Kendua, Chouparan, Jharkhand 825406, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ_Vu-XeBB8zkRa9-CEUzEEhM,schools
Chouparan,Village - Dumatanr,Delhi Public School Deoghar,"Village - Dumatanr , Near Lakra Mouja, Plot no 06, Dumatanr, Jharkhand 814113, India",,,https://www.google.com/maps/place/?q=place_id:ChIJud7heS8X8TkRBfJCzzQQb3E,schools
Chouparan,Kendu post jabra,Kendriya Vidyalaya Simaria Chatra,"Kendu post jabra, ps, Simaria Khurd, Banhe, Jharkhand 825103, India",,,https://www.google.com/maps/place/?q=place_id:ChIJZQbafamqjDkROc7DsUYcjZs,schools
Chouparan,2FG5+WQ8 Bsf,Kendriya Vidyalaya BSF Hazaribagh,"2FG5+WQ8 Bsf, Camp, Meru, Hazaribagh, Jharkhand 825317, India",,,https://www.google.com/maps/place/?q=place_id:ChIJTdWTGiVW5kcR6f-cybO3Ogs,schools
Chouparan,V5G2+JM9,PM SHRI Kendriya Vidyalaya Gomoh,"V5G2+JM9, Gomoh, Jharkhand 828401, India",,,https://www.google.com/maps/place/?q=place_id:ChIJKTeeEhQb9DkR7WCG4gdGuDQ,schools
Chouparan,Officer Hostel No 02,Kendriya Vidyalaya CTPS Chandrapura,"Officer Hostel No 02, CTPS, DVC, D Type Colony Rd, Chandrapura, Ghatiari, Jharkhand 828403, India",,,https://www.google.com/maps/place/?q=place_id:ChIJoT7n5TwY9DkRXu7lNT0Me5I,schools
Chouparan,Po Diesel Colony Patratu,PM SHRI Kendriya Vidyalaya Patratu,"Po Diesel Colony Patratu, Patratu, Jharkhand 829118, India",,,https://www.google.com/maps/place/?q=place_id:ChIJQyHoccPq9DkREtKAgAMdJpU,schools
Chouparan,PGQF+267,Kendriya Vidyalaya Latehar,"PGQF+267, Kinamanr, Jharkhand 829206, India",,,https://www.google.com/maps/place/?q=place_id:ChIJz_1-sYprizkRhbUz1jsNbPo,schools
Chouparan,Vill- Rajabhita,KENDRIYA VIDYALAYA MADHUPUR,"Vill- Rajabhita, 7JH8+545, Madhupur, Rajabihta, Jharkhand 815353, India",,,https://www.google.com/maps/place/?q=place_id:ChIJhRgbcDI38TkRV4NFIYvYDP4,schools
Chouparan,Piprakala,Kendriya Vidyalaya Garhwa,"Piprakala, Gaytri Nagar, 4RXF+7FR, Garhwa, Jharkhand 822114, India",,,https://www.google.com/maps/place/?q=place_id:ChIJUR6uC-0OjDkRQ3GkfQXUO14,schools
Chouparan,JF8C+J2F,"Kendriya Vidyalaya, Barkakana","JF8C+J2F, Barkakana, Jharkhand 829102, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ8wJmXDDy9DkRcs9wZ23-LF8,schools
Chouparan,Hehal,"Kendriya Vidyalaya CCL,near off ground","Hehal, 97JR+RQ2, Ratu Rd, CCL Colony, Pahartoli, Ranchi, Jharkhand 834005, India",,,https://www.google.com/maps/place/?q=place_id:ChIJCcbzaZXg9DkRnC_mjwp5V6Q,schools
Chouparan,pani tanki,"Naya Savera Academy, Chouparan","pani tanki, near chouparan, Chouparan, Jharkhand 825406, India",4.5,4,https://www.google.com/maps/place/?q=place_id:ChIJvwu_kcFB8zkRn0P1FLgmZJ0,schools
Ghatsila,Q5G3+HX5,DAV Public School,"Q5G3+HX5, NIT Campus, Banta Nagar, Adityapur, Jamshedpur, Jharkhand 831014, India",,,https://www.google.com/maps/place/?q=place_id:ChIJycIf_7fk9TkR3Nl6jmYFonw,schools
Ghatsila,Q5XG+4VV,"D.A.V. PUBLIC SCHOOL,JSR","Q5XG+4VV, Rd Number 4, Contractors Area, Bistupur, Jamshedpur, Jharkhand 831001, India",,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAGHj9TkReCBOgITk_Zw,schools
Ghatsila,behind Police Line,DAV Public School Gumla,"behind Police Line, Neemtoli, Gumla, Chandali, Jharkhand 835233, India",,,https://www.google.com/maps/place/?q=place_id:ChIJc6L8WufoijkREkF68vdoirg,schools
Ghatsila,9VR6+M94,"MAS DAV Public School, Silli, Jharkhand","9VR6+M94, Sulumjuri, Bansaruli, Jharkhand 835101, India",,,https://www.google.com/maps/place/?q=place_id:ChIJK0mGfZ1M9DkRQs7DOQi0sbs,schools
Ghatsila,Village Kashida Tola Bardih Dist. Singhbhum(E,"Sri Sri Ravishankar Vidya Mandir (SSRVM), Ghatshila, Jharkhand","Village Kashida Tola Bardih Dist. Singhbhum(E, Ghatshila, Jharkhand 832303, India",,,https://www.google.com/maps/place/?q=place_id:ChIJ7e-GXvAd9jkRDYMGnndqKF0,schools
Ghatsila,HFFM+8C6,Prime Public School Ghatsila,"HFFM+8C6, Rajstate, Ghatshila, Jharkhand 832303, India",,,https://www.google.com/maps/place/?q=place_id:ChIJVUAfchn2HToR-pJ_mJfdeuI,schools
Ghatsila,Dahigora,Ghatsila Public School,"Dahigora, Ghatshila, Jharkhand 832303, India",,,https://www.google.com/maps/place/?q=place_id:ChIJoSsKzVId9jkRlrgxS9Vl_Jg,schools
Ghatsila,HFJG+FX8,"St. Paul School,Ghatsila","HFJG+FX8, Ghatshila, Jharkhand 832303, India",5,8,https://www.google.com/maps/place/?q=place_id:ChIJ7Xj6eSD2HToR0ugUx24_gOI,schools
Ghatsila,HFWC+H8G,Model School,"HFWC+H8G, Phuldungri, Ghatshila, Jharkhand 832303, India",4.3,7,https://www.google.com/maps/place/?q=place_id:ChIJ89Pc9JAd9jkRyqsFdX5AsOg,schools
Ghatsila,HCFR+7PC,"Kendriya Vidyalaya, Surda","HCFR+7PC, Surda - Kadandih Rd, Ghatshila, Sohada, Jharkhand 832303, India",,,https://www.google.com/maps/place/?q=place_id:ChIJs5lmStz3HToRaM0XD8DsmDI,schools
